112  ,2023-02-13 20:14:10.016769    ,0.889     ,0.0001 
113  ,2023-02-13 20:14:38.263310    ,0.887     ,0.0001 
114  ,2023-02-13 20:15:02.156792    ,0.890     ,0.0001 
115  ,2023-02-13 20:15:29.547757    ,0.894     ,0.0001 
116  ,2023-02-13 20:15:55.424072    ,0.888     ,0.0001 
117  ,2023-02-13 20:16:17.818714    ,0.894     ,0.0001 
118  ,2023-02-13 20:16:42.329197    ,0.891     ,0.0001 
119  ,2023-02-13 20:17:06.675893    ,0.882     ,0.0001 
120  ,2023-02-13 20:17:30.454784    ,0.890     ,0.0001 
121  ,2023-02-13 20:17:53.041754    ,0.884     ,0.0001 
122  ,2023-02-13 20:18:04.328226    ,0.884     ,0.0001 
123  ,2023-02-13 20:18:15.686205    ,0.885     ,0.0001 
124  ,2023-02-13 20:18:37.074236    ,0.893     ,0.0001 
125  ,2023-02-13 20:18:59.569332    ,0.898     ,0.0001 
126  ,2023-02-13 20:19:22.324700    ,0.893     ,0.0001 
127  ,2023-02-13 20:19:39.903859    ,0.892     ,0.0001 
128  ,2023-02-13 20:20:04.185280    ,0.892     ,0.0001 
129  ,2023-02-13 20:20:30.353962    ,0.888     ,0.0001 
130  ,2023-02-13 20:20:56.251460    ,0.891     ,0.0001 
131  ,2023-02-13 20:21:17.337338    ,0.895     ,0.0001 
132  ,2023-02-13 20:21:44.196341    ,0.896     ,0.0001 
133  ,2023-02-13 20:21:57.416277    ,0.890     ,0.0001 
134  ,2023-02-13 20:22:10.629173    ,0.888     ,0.0001 
135  ,2023-02-13 20:22:23.970178    ,0.892     ,0.0001 
136  ,2023-02-13 20:22:48.260803    ,0.889     ,0.0001 
137  ,2023-02-13 20:23:12.726856    ,0.891     ,0.0001 
138  ,2023-02-13 20:23:38.415362    ,0.896     ,0.0001 
139  ,2023-02-13 20:24:05.681804    ,0.896     ,0.0001 
140  ,2023-02-13 20:24:28.447291    ,0.887     ,0.0001 
141  ,2023-02-13 20:24:56.980845    ,0.887     ,0.0001 
142  ,2023-02-13 20:25:18.532279    ,0.891     ,0.0001 
143  ,2023-02-13 20:25:45.993450    ,0.887     ,0.0001 
144  ,2023-02-13 20:26:15.446616    ,0.895     ,0.0001 
145  ,2023-02-13 20:26:42.545709    ,0.899     ,0.0001 
146  ,2023-02-13 20:27:09.471863    ,0.898     ,0.0001 
147  ,2023-02-13 20:27:34.024063    ,0.892     ,0.0001 
148  ,2023-02-13 20:27:57.522854    ,0.890     ,0.0001 
149  ,2023-02-13 20:28:23.284462    ,0.896     ,0.0001 
150  ,2023-02-13 20:28:47.326462    ,0.896     ,0.0001 
151  ,2023-02-13 20:29:16.603719    ,0.895     ,0.0001 
152  ,2023-02-13 20:29:41.670248    ,0.893     ,0.0001 
153  ,2023-02-13 20:30:09.752554    ,0.890     ,0.0001 
154  ,2023-02-13 20:30:35.202758    ,0.891     ,0.0001 
155  ,2023-02-13 20:31:02.868128    ,0.890     ,0.0001 
156  ,2023-02-13 20:31:28.361072    ,0.897     ,0.0001 
157  ,2023-02-13 20:31:53.695459    ,0.893     ,0.0001 
158  ,2023-02-13 20:32:11.934880    ,0.889     ,0.0001 
159  ,2023-02-13 20:32:31.323550    ,0.901     ,0.0001 
160  ,2023-02-13 20:32:52.478811    ,0.900     ,0.0001 
161  ,2023-02-13 20:33:14.312885    ,0.896     ,0.0001 
162  ,2023-02-13 20:33:36.165063    ,0.901     ,0.0001 
163  ,2023-02-13 20:34:02.060684    ,0.901     ,0.0001 
164  ,2023-02-13 20:34:25.489622    ,0.891     ,0.0001 
165  ,2023-02-13 20:34:46.939571    ,0.898     ,0.0001 
166  ,2023-02-13 20:35:08.078199    ,0.894     ,0.0001 
167  ,2023-02-13 20:35:32.444790    ,0.893     ,0.0001 
168  ,2023-02-13 20:35:54.732632    ,0.892     ,0.0001 
169  ,2023-02-13 20:36:18.818387    ,0.897     ,0.0001 
170  ,2023-02-13 20:36:42.840677    ,0.895     ,0.0001 
171  ,2023-02-13 20:37:07.941372    ,0.904     ,0.0001 
172  ,2023-02-13 20:37:34.456803    ,0.892     ,0.0001 
173  ,2023-02-13 20:38:02.668924    ,0.900     ,0.0001 
174  ,2023-02-13 20:38:27.833494    ,0.904     ,0.0001 
175  ,2023-02-13 20:38:49.053795    ,0.903     ,0.0001 
176  ,2023-02-13 20:39:11.872151    ,0.898     ,0.0001 
177  ,2023-02-13 20:39:35.379362    ,0.904     ,0.0001 
178  ,2023-02-13 20:40:05.418386    ,0.899     ,0.0001 
179  ,2023-02-13 20:40:30.810593    ,0.907     ,0.0001 
180  ,2023-02-13 20:40:56.614152    ,0.903     ,0.0001 
181  ,2023-02-13 20:41:20.997285    ,0.902     ,0.0001 
182  ,2023-02-13 20:41:46.000656    ,0.898     ,0.0001 
183  ,2023-02-13 20:42:07.277225    ,0.905     ,0.0001 
184  ,2023-02-13 20:42:29.465078    ,0.905     ,0.0001 
185  ,2023-02-13 20:42:53.715123    ,0.904     ,0.0001 
186  ,2023-02-13 20:43:16.931558    ,0.897     ,0.0001 
187  ,2023-02-13 20:43:38.447731    ,0.907     ,0.0001 
188  ,2023-02-13 20:44:06.456839    ,0.906     ,0.0001 
189  ,2023-02-13 20:44:28.808233    ,0.911     ,0.0001 
190  ,2023-02-13 20:44:52.508334    ,0.911     ,0.0001 
191  ,2023-02-13 20:45:15.872495    ,0.907     ,0.0001 
192  ,2023-02-13 20:45:39.717604    ,0.911     ,0.0001 
193  ,2023-02-13 20:46:03.688552    ,0.904     ,0.0001 
194  ,2023-02-13 20:46:31.937592    ,0.909     ,0.0001 
195  ,2023-02-13 20:47:01.719065    ,0.900     ,0.0001 
196  ,2023-02-13 20:47:30.064324    ,0.906     ,0.0001 
197  ,2023-02-13 20:47:54.989834    ,0.904     ,0.0001 
198  ,2023-02-13 20:48:18.704650    ,0.907     ,0.0001 
199  ,2023-02-13 20:48:43.652125    ,0.907     ,0.0001 
200  ,2023-02-13 20:49:07.922258    ,0.900     ,0.0001 
201  ,2023-02-13 20:49:30.431847    ,0.903     ,0.0001 
202  ,2023-02-13 20:49:55.457549    ,0.901     ,0.0001 
203  ,2023-02-13 20:50:21.535201    ,0.894     ,0.0001 
204  ,2023-02-13 20:50:47.333798    ,0.902     ,0.0001 
205  ,2023-02-13 20:51:12.891637    ,0.913     ,0.0001 
206  ,2023-02-13 20:51:34.615273    ,0.906     ,0.0001 
207  ,2023-02-13 20:51:59.896126    ,0.904     ,0.0001 
208  ,2023-02-13 20:52:25.598575    ,0.907     ,0.0001 
209  ,2023-02-13 20:52:49.879462    ,0.906     ,0.0001 
210  ,2023-02-13 20:53:13.010542    ,0.907     ,0.0001 
211  ,2023-02-13 20:53:33.962038    ,0.901     ,0.0001 
212  ,2023-02-13 20:53:58.409439    ,0.906     ,0.0001 
213  ,2023-02-13 20:54:24.775000    ,0.897     ,0.0001 
214  ,2023-02-13 20:54:51.760971    ,0.905     ,0.0001 
215  ,2023-02-13 20:55:16.165944    ,0.900     ,0.0001 
216  ,2023-02-13 20:55:43.800428    ,0.908     ,0.0001 
217  ,2023-02-13 20:56:11.241260    ,0.906     ,0.0001 
218  ,2023-02-13 20:56:36.385203    ,0.912     ,0.0001 
219  ,2023-02-13 20:56:55.182482    ,0.913     ,0.0001 
220  ,2023-02-13 20:57:14.553452    ,0.898     ,0.0001 
221  ,2023-02-13 20:57:38.987763    ,0.905     ,0.0001 
222  ,2023-02-13 20:58:00.637974    ,0.904     ,0.0001 
223  ,2023-02-13 20:58:22.664337    ,0.900     ,0.0001 
224  ,2023-02-13 20:58:42.628996    ,0.904     ,0.0001 
225  ,2023-02-13 20:59:00.629038    ,0.909     ,0.0001 
226  ,2023-02-13 20:59:19.567593    ,0.910     ,0.0001 
227  ,2023-02-13 20:59:39.846919    ,0.910     ,0.0001 
228  ,2023-02-13 21:00:00.747238    ,0.904     ,0.0001 
229  ,2023-02-13 21:00:21.618103    ,0.913     ,0.0001 
230  ,2023-02-13 21:00:42.266636    ,0.900     ,0.0001 
231  ,2023-02-13 21:01:02.209680    ,0.901     ,0.0001 
232  ,2023-02-13 21:01:25.086361    ,0.905     ,0.0001 
233  ,2023-02-13 21:01:49.748406    ,0.900     ,0.0001 
234  ,2023-02-13 21:02:14.487507    ,0.905     ,0.0001 
235  ,2023-02-13 21:02:36.307908    ,0.904     ,0.0001 
236  ,2023-02-13 21:02:58.405279    ,0.902     ,0.0001 
237  ,2023-02-13 21:03:20.471872    ,0.914     ,0.0001 
238  ,2023-02-13 21:03:45.459095    ,0.903     ,0.0001 
239  ,2023-02-13 21:03:56.949585    ,0.911     ,0.0001 
240  ,2023-02-13 21:04:08.272825    ,0.910     ,0.0001 
241  ,2023-02-13 21:04:19.524699    ,0.911     ,0.0001 
242  ,2023-02-13 21:04:30.866375    ,0.909     ,0.0001 
243  ,2023-02-13 21:04:42.185925    ,0.904     ,2e-05  
244  ,2023-02-13 21:04:53.735667    ,0.908     ,2e-05  
245  ,2023-02-13 21:05:05.152103    ,0.908     ,2e-05  
246  ,2023-02-13 21:05:16.434617    ,0.911     ,2e-05  
247  ,2023-02-13 21:05:35.826845    ,0.909     ,2e-05  
248  ,2023-02-13 21:05:59.637695    ,0.907     ,2e-05  
249  ,2023-02-13 21:06:20.138828    ,0.910     ,2e-05  
250  ,2023-02-13 21:06:42.804120    ,0.908     ,2e-05  
251  ,2023-02-13 21:07:10.798260    ,0.908     ,2e-05  
252  ,2023-02-13 21:07:23.469300    ,0.911     ,2e-05  
253  ,2023-02-13 21:07:38.284798    ,0.909     ,2e-05  
254  ,2023-02-13 21:08:01.611552    ,0.909     ,2e-05  
255  ,2023-02-13 21:08:24.771531    ,0.910     ,2e-05  
256  ,2023-02-13 21:08:44.738315    ,0.912     ,2e-05  
257  ,2023-02-13 21:09:11.448863    ,0.909     ,2e-05  
258  ,2023-02-13 21:09:38.495308    ,0.909     ,2e-05  
259  ,2023-02-13 21:10:03.050648    ,0.909     ,2e-05  
260  ,2023-02-13 21:10:26.909862    ,0.911     ,2e-05  
261  ,2023-02-13 21:10:50.261020    ,0.910     ,2e-05  
262  ,2023-02-13 21:11:12.730997    ,0.909     ,2e-05  
263  ,2023-02-13 21:11:34.482816    ,0.907     ,2e-05  
264  ,2023-02-13 21:11:57.864325    ,0.911     ,2e-05  
265  ,2023-02-13 21:12:20.431959    ,0.908     ,2e-05  
266  ,2023-02-13 21:12:43.796370    ,0.905     ,2e-05  
267  ,2023-02-13 21:13:01.198313    ,0.914     ,2e-05  
268  ,2023-02-13 21:13:23.927912    ,0.911     ,2e-05  
269  ,2023-02-13 21:13:48.329133    ,0.912     ,2e-05  
270  ,2023-02-13 21:14:15.199428    ,0.914     ,2e-05  
271  ,2023-02-13 21:14:38.980259    ,0.912     ,2e-05  
272  ,2023-02-13 21:14:56.253325    ,0.909     ,2e-05  
273  ,2023-02-13 21:15:24.891386    ,0.909     ,2e-05  
274  ,2023-02-13 21:15:53.952028    ,0.907     ,2e-05  
275  ,2023-02-13 21:16:34.642918    ,0.909     ,2e-05  
276  ,2023-02-13 21:17:10.857420    ,0.912     ,2e-05  
277  ,2023-02-13 21:17:34.756882    ,0.911     ,2e-05  
278  ,2023-02-13 21:17:57.290579    ,0.905     ,2e-05  
279  ,2023-02-13 21:18:25.143844    ,0.905     ,2e-05  
280  ,2023-02-13 21:18:56.102882    ,0.910     ,2e-05  
281  ,2023-02-13 21:19:23.321309    ,0.909     ,4.000000000000001e-06
282  ,2023-02-13 21:19:48.685970    ,0.910     ,4.000000000000001e-06
283  ,2023-02-13 21:20:13.250668    ,0.907     ,4.000000000000001e-06
284  ,2023-02-13 21:20:36.138288    ,0.906     ,4.000000000000001e-06
285  ,2023-02-13 21:21:00.040585    ,0.910     ,4.000000000000001e-06
286  ,2023-02-13 21:21:16.096219    ,0.908     ,4.000000000000001e-06
287  ,2023-02-13 21:21:37.300760    ,0.905     ,4.000000000000001e-06
288  ,2023-02-13 21:21:56.809430    ,0.907     ,4.000000000000001e-06
289  ,2023-02-13 21:22:16.307281    ,0.905     ,4.000000000000001e-06
290  ,2023-02-13 21:22:35.807397    ,0.904     ,4.000000000000001e-06
291  ,2023-02-13 21:22:54.471525    ,0.907     ,4.000000000000001e-06
292  ,2023-02-13 21:23:14.796264    ,0.905     ,4.000000000000001e-06
293  ,2023-02-13 21:23:39.078899    ,0.907     ,4.000000000000001e-06
294  ,2023-02-13 21:24:00.952144    ,0.906     ,4.000000000000001e-06
295  ,2023-02-13 21:24:25.814213    ,0.907     ,4.000000000000001e-06
296  ,2023-02-13 21:24:54.967932    ,0.901     ,4.000000000000001e-06
297  ,2023-02-13 21:25:13.307779    ,0.907     ,4.000000000000001e-06
298  ,2023-02-13 21:25:42.881095    ,0.908     ,4.000000000000001e-06
299  ,2023-02-13 21:25:54.799448    ,0.911     ,4.000000000000001e-06
